network,station,Startdate,Enddate,latitude,longitude,elevation,sample_frequency,duration_info,URL1,URL2,URL3
YX-10,C10,2010-06-15,2012-03-28,40.3668,-115.5817,2019,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C10_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C10_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C10_3.jpg
YX-10,C12,2010-06-15,2012-03-25,40.3366,-115.5037,2361,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C12_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C12_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C12_3.jpg
YX-10,C14,2010-06-15,2012-03-25,40.3007,-115.3958,1819,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C14_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C14_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C14_3.jpg
YX-10,C15,2010-06-15,2012-03-25,40.2677,-115.3018,1901,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C15_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C15_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C15_3.jpg
YX-10,C16,2010-06-15,2012-03-25,40.2319,-115.209,2144,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C16_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C16_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C16_3.jpg
YX-10,C17,2010-06-15,2012-03-25,40.1988,-115.1478,2234,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C17_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C17_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C17_3.jpg
YX-10,C18,2010-06-15,2012-03-25,40.187,-115.0506,2017,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C18_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C18_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C18_3.jpg
YX-10,C19,2010-06-15,2012-03-25,40.1524,-114.926,2154,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C19_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C19_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C19_3.jpg
YX-10,D01,2010-06-15,2010-11-23,41.0713,-115.4752,1828,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_D01_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_D01_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_D01_3.jpg
YX-10,D02,2010-06-15,2011-07-10,40.5306,-114.6351,1862,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_D02_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_D02_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_D02_3.jpg
YX-10,D03,2010-06-15,2010-11-19,39.9071,-115.0029,2128,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_D03_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_D03_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_D03_3.jpg
YX-10,D04,2010-06-15,2011-04-05,40.1957,-115.9784,1897,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_D04_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_D04_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_D04_3.jpg
YX-10,D05,2010-06-15,2011-04-03,40.8691,-116.2117,1595,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_D05_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_D05_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_D05_3.jpg
YX-10,C13,2010-11-21,2012-03-25,40.3178,-115.4616,1910,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C13_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C13_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C13_3.jpg
YX-10,B13,2010-11-25,2012-03-24,40.5489,-115.1689,1822,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B13_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B13_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B13_3.jpg
YX-10,C09,2011-04-03,2012-03-24,40.3828,-115.6413,1741,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_C09_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C09_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_C09_3.jpg
YX-10,A01,2011-04-06,2012-03-27,40.8241,-115.2969,1855,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_A01_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A01_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_A01_3.jpg
YX-10,B10,2011-07-12,2012-03-24,40.6154,-115.3198,1866,40,temp,http://folk.uib.no/hif002/glimer-figs/YX10_B10_1.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B10_2.jpg,http://folk.uib.no/hif002/glimer-figs/YX10_B10_3.jpg
YY-05,SN30,2005-07-20,2006-07-02,58.759102,8.9197,199,100,temp,http://folk.uib.no/hif002/glimer-figs/YY05_SN30_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SN30_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SN30_3.jpg
YY-05,SN32,2005-07-21,2006-07-01,59.712399,7.9995,199,100,temp,http://folk.uib.no/hif002/glimer-figs/YY05_SN32_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SN32_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SN32_3.jpg
YY-05,SN31,2005-07-22,2006-07-02,59.3153,8.5096,199,100,temp,http://folk.uib.no/hif002/glimer-figs/YY05_SN31_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SN31_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SN31_3.jpg
YY-05,SN33,2005-07-22,2006-07-01,58.9417,7.7606,199,100,temp,http://folk.uib.no/hif002/glimer-figs/YY05_SN33_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SN33_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SN33_3.jpg
YY-05,SN34,2005-07-22,2006-07-01,58.248798,8.1688,199,100,temp,http://folk.uib.no/hif002/glimer-figs/YY05_SN34_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SN34_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SN34_3.jpg
YY-05,DK06,2006-08-26,2006-12-03,57.316601,11.1649,18,100,temp,http://folk.uib.no/hif002/glimer-figs/YY05_DK06_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_DK06_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_DK06_3.jpg
YY-05,SW03,2006-09-16,2007-02-15,58.074699,12.6033,87,20,temp,http://folk.uib.no/hif002/glimer-figs/YY05_SW03_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SW03_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SW03_3.jpg
YY-05,SW05,2006-09-18,2007-05-24,56.7528,12.6313,15,20,temp,http://folk.uib.no/hif002/glimer-figs/YY05_SW05_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SW05_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SW05_3.jpg
YY-05,DK09,2006-09-23,2007-05-15,56.706501,11.5406,11,20,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YY-05,DK10,2006-09-26,2007-05-09,56.529301,10.8274,2,20,temp,http://folk.uib.no/hif002/glimer-figs/YY05_DK10_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_DK10_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_DK10_3.jpg
YY-05,DK11,2006-10-03,2007-02-08,55.9888,10.5538,3,20,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YY-05,SW04,2006-11-29,2007-05-24,57.3172,12.6033,48,20,temp,http://folk.uib.no/hif002/glimer-figs/YY05_SW04_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SW04_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_SW04_3.jpg
YY-05,DK06,2006-12-03,2007-05-04,57.316601,11.1649,18,20,temp,http://folk.uib.no/hif002/glimer-figs/YY05_DK06_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_DK06_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY05_DK06_3.jpg
YY-12,IPA2,2012-05-01,2012-12-31,58.451,-134.5332,307,200,temp,http://folk.uib.no/hif002/glimer-figs/YY12_IPA2_1.jpg,http://folk.uib.no/hif002/glimer-figs/YY12_IPA2_2.jpg,http://folk.uib.no/hif002/glimer-figs/YY12_IPA2_3.jpg
YY-12,IPA5,2012-05-01,2012-12-31,58.4498,-134.5369,297,200,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-05,BOOE,2005-10-18,2006-03-26,12.67527,40.523079,735,50,temp,http://folk.uib.no/hif002/glimer-figs/YZ05_BOOE_1.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_BOOE_2.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_BOOE_3.jpg
YZ-05,BOSE,2005-10-18,2006-03-26,12.64206,40.524311,725,50,temp,http://folk.uib.no/hif002/glimer-figs/YZ05_BOSE_1.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_BOSE_2.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_BOSE_3.jpg
YZ-05,BOVE,2005-10-18,2006-01-11,12.65701,40.521172,757,50,temp,http://folk.uib.no/hif002/glimer-figs/YZ05_BOVE_1.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_BOVE_2.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_BOVE_3.jpg
YZ-05,ABAE,2005-10-19,2006-11-04,13.35282,39.762711,1465,50,temp,http://folk.uib.no/hif002/glimer-figs/YZ05_ABAE_1.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_ABAE_2.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_ABAE_3.jpg
YZ-05,AFDE,2005-10-19,2006-11-04,13.20733,40.85717,-83,50,temp,http://folk.uib.no/hif002/glimer-figs/YZ05_AFDE_1.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_AFDE_2.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_AFDE_3.jpg
YZ-05,SEME,2005-10-19,2006-11-04,11.79179,41.003441,439,50,temp,http://folk.uib.no/hif002/glimer-figs/YZ05_SEME_1.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_SEME_2.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_SEME_3.jpg
YZ-05,SILE,2005-10-19,2006-11-04,12.40695,41.187901,477,50,temp,http://folk.uib.no/hif002/glimer-figs/YZ05_SILE_1.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_SILE_2.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_SILE_3.jpg
YZ-05,AWRE,2005-10-20,2006-03-24,12.06597,40.071541,846,50,temp,http://folk.uib.no/hif002/glimer-figs/YZ05_AWRE_1.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_AWRE_2.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_AWRE_3.jpg
YZ-05,TERE,2005-10-20,2007-02-09,12.4832,40.314362,388,50,temp,http://folk.uib.no/hif002/glimer-figs/YZ05_TERE_1.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_TERE_2.jpg,http://folk.uib.no/hif002/glimer-figs/YZ05_TERE_3.jpg
YZ-09,ACHA,2009-01-01,2014-12-31,9.828,-85.2476,135,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,ARDO,2009-01-01,2014-12-31,10.2138,-85.5964,109,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,CABA,2009-01-01,2014-12-31,10.2362,-85.3435,50,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,INDI,2009-01-01,2014-12-31,9.865,-85.5023,105,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,PNCB,2009-01-01,2014-12-31,9.5895,-85.0917,41,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,POPE,2009-01-01,2014-12-31,10.0634,-85.2634,33,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,SAJU,2009-01-01,2014-12-31,10.0672,-85.7105,68,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,SARO,2009-01-01,2014-12-31,10.843,-85.6158,299,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,JUDI,2009-03-13,2014-12-31,10.1659,-85.5388,701,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,MANS,2009-03-17,2014-12-31,10.0985,-85.3811,106,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,HATI,2010-05-07,2014-12-31,10.2922,-85.7101,50,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,GRZA,2010-06-16,2014-12-31,9.9155,-85.6356,40,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,MURC,2011-02-12,2014-12-31,10.9008,-85.73,51,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,NARJ,2011-02-12,2014-12-31,9.9722,-85.5438,576,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,HRIU,2011-02-24,2014-12-31,10.5158,-85.7502,306,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
YZ-09,LAFE,2011-02-24,2014-12-31,9.8132,-84.9351,60,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
Z1-06,ZYU,2006-11-03,2007-10-10,35.5803,98.5533,3903,20,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
Z1-06,DLN,2006-11-05,2007-10-09,36.3654,98.0231,3072,20,temp,http://folk.uib.no/hif002/glimer-figs/Z106_DLN_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z106_DLN_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z106_DLN_3.jpg
Z1-06,HUN,2006-11-06,2007-12-31,36.7633,101.2169,2898,50,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
Z1-06,QSA,2006-12-17,2007-12-31,35.6685,98.4055,3981,50,temp,http://folk.uib.no/hif002/glimer-figs/Z106_QSA_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z106_QSA_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z106_QSA_3.jpg
Z1-06,XBA,2006-12-18,2007-12-31,36.0694,97.7853,2987,50,temp,http://folk.uib.no/hif002/glimer-figs/Z106_XBA_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z106_XBA_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z106_XBA_3.jpg
Z1-06,QWA,2006-12-21,2007-12-31,35.7542,98.1269,3432,50,temp,http://folk.uib.no/hif002/glimer-figs/Z106_QWA_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z106_QWA_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z106_QWA_3.jpg
Z1-06,HLM,2007-05-03,2007-12-31,35.8733,98.0881,3319,50,temp,http://folk.uib.no/hif002/glimer-figs/Z106_HLM_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z106_HLM_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z106_HLM_3.jpg
Z1-09,LKBA,2009-10-25,2010-12-31,-18.2032,-178.814,92,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_LKBA_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_LKBA_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_LKBA_3.jpg
Z1-09,TVNI,2009-10-25,2010-12-31,-16.7089,-179.9059,109,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_TVNI_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_TVNI_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_TVNI_3.jpg
Z1-09,VABL,2009-10-26,2010-12-31,-17.2465,-178.956,53,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_VABL_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_VABL_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_VABL_3.jpg
Z1-09,CICA,2009-10-27,2010-12-31,-17.728,-179.335,12,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_CICA_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_CICA_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_CICA_3.jpg
Z1-09,LBSA,2009-10-27,2010-12-31,-16.5409,179.3002,140,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_LBSA_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_LBSA_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_LBSA_3.jpg
Z1-09,MOAL,2009-10-28,2010-12-31,-18.5663,179.9516,9,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_MOAL_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_MOAL_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_MOAL_3.jpg
Z1-09,DEBA,2009-10-29,2010-04-22,-18.2534,178.0553,63,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_DEBA_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_DEBA_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_DEBA_3.jpg
Z1-09,KDVU,2009-10-29,2010-12-31,-19.0465,178.1657,83,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_KDVU_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_KDVU_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_KDVU_3.jpg
Z1-09,NADI,2009-10-31,2010-12-31,-17.7233,177.4947,27,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_NADI_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_NADI_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_NADI_3.jpg
Z1-09,FOA,2009-11-11,2010-12-31,-19.7357,-174.2918,27,40,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
Z1-09,NMKA,2009-11-11,2010-12-31,-20.2596,-174.798,22,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_NMKA_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_NMKA_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_NMKA_3.jpg
Z1-09,PNGI,2009-11-11,2010-12-31,-19.8248,-174.35,18,40,temp,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg,http://folk.uib.no/hif002/glimer-figs/NOT_AVAILABLE.jpg
Z1-09,TNGA,2009-11-11,2010-12-31,-21.0635,-175.3251,25,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_TNGA_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_TNGA_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_TNGA_3.jpg
Z1-09,EUAP,2009-11-12,2010-12-31,-21.4427,-174.9123,158,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_EUAP_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_EUAP_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_EUAP_3.jpg
Z1-09,FONI,2009-11-12,2010-12-31,-20.2796,-174.6308,19,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_FONI_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_FONI_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_FONI_3.jpg
Z1-09,VAVP,2009-11-12,2010-12-31,-18.602,-173.9614,65,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_VAVP_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_VAVP_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_VAVP_3.jpg
Z1-09,SUVA,2010-05-02,2010-12-31,-18.1146,178.4537,43,40,temp,http://folk.uib.no/hif002/glimer-figs/Z109_SUVA_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_SUVA_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z109_SUVA_3.jpg
Z2-09,BRWY,2010-06-17,2010-09-11,43.637217,-109.387083,2255,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_BRWY_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_BRWY_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_BRWY_3.jpg
Z2-09,CFWY,2009-06-05,2010-09-08,44.130433,-111.028583,1944,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_CFWY_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_CFWY_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_CFWY_3.jpg
Z2-09,CSR,2009-06-07,2010-09-10,44.4622,-109.860917,2021,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_CSR_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_CSR_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_CSR_3.jpg
Z2-09,EHMT,2009-06-08,2010-09-08,45.066817,-111.191485,2050,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_EHMT_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_EHMT_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_EHMT_3.jpg
Z2-09,HPWY,2009-06-07,2010-09-10,44.878217,-109.6527,1990,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_HPWY_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_HPWY_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_HPWY_3.jpg
Z2-09,IPID,2009-06-06,2010-09-08,44.417617,-111.370817,1919,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_IPID_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_IPID_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_IPID_3.jpg
Z2-09,PCWY,2009-06-06,2010-09-11,43.84465,-110.451067,2180,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_PCWY_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_PCWY_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_PCWY_3.jpg
Z2-09,RMWY,2009-06-09,2009-09-03,43.851283,-110.309617,2100,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_RMWY_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_RMWY_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_RMWY_3.jpg
Z2-09,RRWY,2009-06-07,2010-09-10,44.450933,-109.526033,1897,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_RRWY_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_RRWY_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_RRWY_3.jpg
Z2-09,SGMT,2009-06-09,2010-09-10,45.006917,-109.992267,2260,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_SGMT_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_SGMT_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_SGMT_3.jpg
Z2-09,SNFF,2009-06-08,2010-09-10,44.153067,-109.603817,1944,50,temp,http://folk.uib.no/hif002/glimer-figs/Z209_SNFF_1.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_SNFF_2.jpg,http://folk.uib.no/hif002/glimer-figs/Z209_SNFF_3.jpg
